BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,"CORE SUBJECT 
(MS CORE and 
9-12 ONLY)","CORE COURSE 
(MS CORE and 9-12 ONLY)","SERVICE CATEGORY
(K-8 ONLY)",DATA SOURCE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,SCHOOLWIDE PUPIL-TEACHER RATIO
X,7,X001,P.S. 001 COURTLANDT SCHOOL,0K,ICT,-,-,-,ATS,27,1,27,27,27,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,01,GEN ED,-,-,-,ATS,82,4,20.5,20,21,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,01,ICT,-,-,-,ATS,28,1,28,28,28,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,02,GEN ED,-,-,-,ATS,75,4,18.75,17,20,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,02,ICT,-,-,-,ATS,25,1,25,25,25,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,03,GEN ED,-,-,-,ATS,80,4,20,17,23,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,03,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,04,GEN ED,-,-,-,ATS,79,3,26.33,26,27,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,04,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,05,GEN ED,-,-,-,ATS,74,3,24.67,24,25,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,05,ICT,-,-,-,ATS,20,1,20,20,20,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,0K-09,SPEC ED,-,-,12:1,ATS,50,5,10,8,12,
X,7,X001,P.S. 001 COURTLANDT SCHOOL,,,,,,,,,,,,13.19
X,7,X005,PS 5 Port Morris,0K,GEN ED,-,-,-,ATS,71,3,23.67,21,26,
X,7,X005,PS 5 Port Morris,01,GEN ED,-,-,-,ATS,63,3,21,20,22,
X,7,X005,PS 5 Port Morris,02,GEN ED,-,-,-,ATS,63,3,21,20,23,
X,7,X005,PS 5 Port Morris,03,GEN ED,-,-,-,ATS,56,2,28,27,29,
X,7,X005,PS 5 Port Morris,04,GEN ED,-,-,-,ATS,71,3,23.67,14,29,
X,7,X005,PS 5 Port Morris,05,GEN ED,-,-,-,ATS,73,3,24.33,22,26,
X,7,X005,PS 5 Port Morris,06,GEN ED,-,-,-,ATS,56,2,28,27,29,
X,7,X005,PS 5 Port Morris,06,ICT,-,-,-,ATS,30,1,30,30,30,
X,7,X005,PS 5 Port Morris,07,GEN ED,-,-,-,ATS,56,2,28,28,28,
X,7,X005,PS 5 Port Morris,07,ICT,-,-,-,ATS,26,1,26,26,26,
X,7,X005,PS 5 Port Morris,08,GEN ED,-,-,-,ATS,53,2,26.5,25,28,
X,7,X005,PS 5 Port Morris,08,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X005,PS 5 Port Morris,0K-09,SPEC ED,-,-,12:1,ATS,59,5,11.8,11,13,
X,7,X005,PS 5 Port Morris,0K-09,SPEC ED,-,-,12:1:1,ATS,23,2,11.5,11,12,
X,7,X005,PS 5 Port Morris,MS Core,GEN ED,English,MS English Core,-,STARS,186,7,26.57,21,30,
X,7,X005,PS 5 Port Morris,MS Core,GEN ED,Math,MS Math Core,-,STARS,186,7,26.57,21,30,
X,7,X005,PS 5 Port Morris,MS Core,GEN ED,Science,MS Science Core,-,STARS,242,9,26.89,21,30,
X,7,X005,PS 5 Port Morris,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,242,9,26.89,21,30,
X,7,X005,PS 5 Port Morris,MS Core,ICT,English,MS English Core,-,STARS,56,2,28,26,30,
X,7,X005,PS 5 Port Morris,MS Core,ICT,Math,MS Math Core,-,STARS,56,2,28,26,30,
X,7,X005,PS 5 Port Morris,MS Core,SPEC ED,English,MS English Core,-,STARS,36,3,12,11,13,
X,7,X005,PS 5 Port Morris,MS Core,SPEC ED,Math,MS Math Core,-,STARS,36,3,12,11,13,
X,7,X005,PS 5 Port Morris,MS Core,SPEC ED,Science,MS Science Core,-,STARS,36,3,12,11,13,
X,7,X005,PS 5 Port Morris,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,36,3,12,11,13,
X,7,X005,PS 5 Port Morris,,,,,,,,,,,,16.4
X,7,X018,P.S. 018 JOHN PETER ZENGER,0K,GEN ED,-,-,-,ATS,63,3,21,14,25,
X,7,X018,P.S. 018 JOHN PETER ZENGER,0K,ICT,-,-,-,ATS,21,1,21,21,21,
X,7,X018,P.S. 018 JOHN PETER ZENGER,01,GEN ED,-,-,-,ATS,61,3,20.33,14,26,
X,7,X018,P.S. 018 JOHN PETER ZENGER,01,ICT,-,-,-,ATS,18,1,18,18,18,
X,7,X018,P.S. 018 JOHN PETER ZENGER,02,GEN ED,-,-,-,ATS,56,3,18.67,17,21,
X,7,X018,P.S. 018 JOHN PETER ZENGER,02,ICT,-,-,-,ATS,20,1,20,20,20,
X,7,X018,P.S. 018 JOHN PETER ZENGER,03,GEN ED,-,-,-,ATS,59,3,19.67,17,22,
X,7,X018,P.S. 018 JOHN PETER ZENGER,03,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X018,P.S. 018 JOHN PETER ZENGER,04,GEN ED,-,-,-,ATS,45,2,22.5,20,25,
X,7,X018,P.S. 018 JOHN PETER ZENGER,04,ICT,-,-,-,ATS,45,2,22.5,22,23,
X,7,X018,P.S. 018 JOHN PETER ZENGER,05,GEN ED,-,-,-,ATS,26,1,26,26,26,
X,7,X018,P.S. 018 JOHN PETER ZENGER,05,ICT,-,-,-,ATS,53,2,26.5,25,28,
X,7,X018,P.S. 018 JOHN PETER ZENGER,0K-09,SPEC ED,-,-,12:1,ATS,37,3,12.33,12,13,
X,7,X018,P.S. 018 JOHN PETER ZENGER,0K-09,SPEC ED,-,-,12:1:1,ATS,11,1,11,11,11,
X,7,X018,P.S. 018 JOHN PETER ZENGER,,,,,,,,,,,,10.35
X,7,X025,P.S. 025 BILINGUAL SCHOOL,0K,GEN ED,-,-,-,ATS,73,3,24.33,24,25,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,01,GEN ED,-,-,-,ATS,46,2,23,20,26,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,01,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,02,GEN ED,-,-,-,ATS,64,3,21.33,20,22,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,03,GEN ED,-,-,-,ATS,57,3,19,18,20,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,04,GEN ED,-,-,-,ATS,81,3,27,26,28,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,05,GEN ED,-,-,-,ATS,44,2,22,21,23,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,0K-09,SPEC ED,-,-,12:1,ATS,29,3,9.67,9,11,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,0K-09,SPEC ED,-,-,6:1:1,ATS,17,3,5.67,5,6,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,0K-09,SPEC ED,-,-,8:1:1,ATS,15,2,7.5,7,8,
X,7,X025,P.S. 025 BILINGUAL SCHOOL,,,,,,,,,,,,13.97
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,0K,GEN ED,-,-,-,ATS,50,2,25,25,25,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,0K,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,01,GEN ED,-,-,-,ATS,31,1,31,31,31,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,01,ICT,-,-,-,ATS,27,1,27,27,27,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,02,GEN ED,-,-,-,ATS,37,2,18.5,17,20,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,02,ICT,-,-,-,ATS,21,1,21,21,21,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,03,GEN ED,-,-,-,ATS,64,3,21.33,21,22,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,04,GEN ED,-,-,-,ATS,49,2,24.5,24,25,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,04,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,05,GEN ED,-,-,-,ATS,34,1,34,34,34,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,05,ICT,-,-,-,ATS,31,1,31,31,31,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,06,GEN ED,-,-,-,ATS,59,2,29.5,29,30,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,06,ICT,-,-,-,ATS,27,1,27,27,27,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,07,GEN ED,-,-,-,ATS,58,2,29,29,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,07,ICT,-,-,-,ATS,28,1,28,28,28,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,08,GEN ED,-,-,-,ATS,51,2,25.5,22,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,08,ICT,-,-,-,ATS,19,1,19,19,19,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,0K-09,SPEC ED,-,-,12:1:1,ATS,62,6,10.33,9,12,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,GEN ED,English,MS English Core,-,STARS,164,6,27.33,20,30,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,GEN ED,English,Other English,-,STARS,15,1,15,15,15,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,GEN ED,Math,MS Math Core,-,STARS,135,5,27,20,30,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,GEN ED,Science,MS Science Core,-,STARS,135,5,27,20,30,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,164,6,27.33,20,30,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,ICT,English,MS English Core,-,STARS,78,3,26,21,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,ICT,Math,MS Math Core,-,STARS,78,3,26,21,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,ICT,Science,MS Science Core,-,STARS,78,3,26,21,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,78,3,26,21,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,G&T,Math,Integrated Algebra,-,STARS,29,1,29,29,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,G&T,Science,Living Environment,-,STARS,29,1,29,29,29,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,SPEC ED,English,MS English Core,-,STARS,29,3,9.67,9,11,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,SPEC ED,Math,MS Math Core,-,STARS,29,3,9.67,9,11,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,SPEC ED,Science,MS Science Core,-,STARS,29,3,9.67,9,11,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,29,3,9.67,9,11,
X,7,X029,P.S./M.S. 029 MELROSE SCHOOL,,,,,,,,,,,,13.07
X,7,X030,P.S. 030 WILTON,0K,GEN ED,-,-,-,ATS,51,2,25.5,25,26,
X,7,X030,P.S. 030 WILTON,0K,ICT,-,-,-,ATS,25,1,25,25,25,
X,7,X030,P.S. 030 WILTON,01,GEN ED,-,-,-,ATS,83,3,27.67,27,29,
X,7,X030,P.S. 030 WILTON,02,GEN ED,-,-,-,ATS,72,3,24,21,26,
X,7,X030,P.S. 030 WILTON,02,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X030,P.S. 030 WILTON,03,GEN ED,-,-,-,ATS,51,2,25.5,24,27,
X,7,X030,P.S. 030 WILTON,03,ICT,-,-,-,ATS,26,1,26,26,26,
X,7,X030,P.S. 030 WILTON,04,GEN ED,-,-,-,ATS,49,2,24.5,24,25,
X,7,X030,P.S. 030 WILTON,04,ICT,-,-,-,ATS,20,1,20,20,20,
X,7,X030,P.S. 030 WILTON,05,GEN ED,-,-,-,ATS,70,3,23.33,21,26,
X,7,X030,P.S. 030 WILTON,05,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X030,P.S. 030 WILTON,0K-09,SPEC ED,-,-,12:1,ATS,42,4,10.5,9,11,
X,7,X030,P.S. 030 WILTON,0K-09,SPEC ED,-,-,12:1:1,ATS,10,1,10,10,10,
X,7,X030,P.S. 030 WILTON,,,,,,,,,,,,15.77
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,0K,GEN ED,-,-,-,ATS,74,3,24.67,24,25,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,01,GEN ED,-,-,-,ATS,84,3,28,27,29,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,02,GEN ED,-,-,-,ATS,45,2,22.5,22,23,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,02,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,03,GEN ED,-,-,-,ATS,62,2,31,31,31,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,04,GEN ED,-,-,-,ATS,59,2,29.5,29,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,05,GEN ED,-,-,-,ATS,52,2,26,25,27,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,06,GEN ED,-,-,-,ATS,46,2,23,23,23,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,06,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,07,GEN ED,-,-,-,ATS,51,2,25.5,24,27,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,07,ICT,-,-,-,ATS,27,1,27,27,27,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,08,GEN ED,-,-,-,ATS,60,2,30,30,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,08,ICT,-,-,-,ATS,29,1,29,29,29,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,0K-09,SPEC ED,-,-,12:1,ATS,24,2,12,12,12,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,0K-09,SPEC ED,-,-,12:1:1,ATS,35,3,11.67,11,12,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,GEN ED,English,MS English Core,-,STARS,154,6,25.67,21,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,GEN ED,Math,MS Math Core,-,STARS,154,6,25.67,21,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,GEN ED,Science,MS Science Core,-,STARS,154,6,25.67,21,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,154,6,25.67,21,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,ICT,English,MS English Core,-,STARS,81,3,27,24,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,ICT,Math,MS Math Core,-,STARS,81,3,27,24,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,ICT,Science,MS Science Core,-,STARS,81,3,27,24,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,81,3,27,24,30,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,SPEC ED,English,MS English Core,-,STARS,31,3,10.33,9,11,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,SPEC ED,Math,MS Math Core,-,STARS,31,3,10.33,9,11,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,SPEC ED,Science,MS Science Core,-,STARS,31,3,10.33,9,11,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,31,3,10.33,9,11,
X,7,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,,,,,,,,,,,,15.53
X,7,X043,P.S. 043 JONAS BRONCK,0K,GEN ED,-,-,-,ATS,50,2,25,25,25,
X,7,X043,P.S. 043 JONAS BRONCK,0K,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X043,P.S. 043 JONAS BRONCK,01,GEN ED,-,-,-,ATS,72,3,24,23,25,
X,7,X043,P.S. 043 JONAS BRONCK,01,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X043,P.S. 043 JONAS BRONCK,02,GEN ED,-,-,-,ATS,72,3,24,22,27,
X,7,X043,P.S. 043 JONAS BRONCK,03,GEN ED,-,-,-,ATS,69,3,23,21,25,
X,7,X043,P.S. 043 JONAS BRONCK,04,GEN ED,-,-,-,ATS,57,2,28.5,27,30,
X,7,X043,P.S. 043 JONAS BRONCK,05,GEN ED,-,-,-,ATS,28,1,28,28,28,
X,7,X043,P.S. 043 JONAS BRONCK,05,ICT,-,-,-,ATS,28,1,28,28,28,
X,7,X043,P.S. 043 JONAS BRONCK,0K-09,SPEC ED,-,-,12:1,ATS,11,1,11,11,11,
X,7,X043,P.S. 043 JONAS BRONCK,0K-09,SPEC ED,-,-,12:1:1,ATS,32,3,10.67,10,11,
X,7,X043,P.S. 043 JONAS BRONCK,,,,,,,,,,,,14.47
X,7,X049,P.S. 049 WILLIS AVENUE,0K,GEN ED,-,-,-,ATS,86,4,21.5,17,24,
X,7,X049,P.S. 049 WILLIS AVENUE,0K,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X049,P.S. 049 WILLIS AVENUE,01,GEN ED,-,-,-,ATS,83,4,20.75,18,22,
X,7,X049,P.S. 049 WILLIS AVENUE,01,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X049,P.S. 049 WILLIS AVENUE,02,GEN ED,-,-,-,ATS,69,4,17.25,14,19,
X,7,X049,P.S. 049 WILLIS AVENUE,02,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X049,P.S. 049 WILLIS AVENUE,03,GEN ED,-,-,-,ATS,75,4,18.75,17,20,
X,7,X049,P.S. 049 WILLIS AVENUE,03,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X049,P.S. 049 WILLIS AVENUE,04,GEN ED,-,-,-,ATS,76,4,19,16,22,
X,7,X049,P.S. 049 WILLIS AVENUE,04,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X049,P.S. 049 WILLIS AVENUE,05,GEN ED,-,-,-,ATS,70,3,23.33,21,25,
X,7,X049,P.S. 049 WILLIS AVENUE,05,ICT,-,-,-,ATS,25,1,25,25,25,
X,7,X049,P.S. 049 WILLIS AVENUE,0K-09,SPEC ED,-,-,12:1,ATS,56,5,11.2,9,12,
X,7,X049,P.S. 049 WILLIS AVENUE,,,,,,,,,,,,12.18
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,0K,GEN ED,-,-,-,ATS,50,2,25,25,25,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,0K,ICT,-,-,-,ATS,19,1,19,19,19,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,01,GEN ED,-,-,-,ATS,41,2,20.5,19,22,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,01,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,02,GEN ED,-,-,-,ATS,41,2,20.5,19,22,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,02,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,03,GEN ED,-,-,-,ATS,27,1,27,27,27,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,03,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,04,GEN ED,-,-,-,ATS,28,1,28,28,28,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,04,ICT,-,-,-,ATS,29,1,29,29,29,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,05,GEN ED,-,-,-,ATS,25,1,25,25,25,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,05,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,0K-09,SPEC ED,-,-,12:1,ATS,34,4,8.5,6,11,
X,7,X065,P.S. 065 MOTHER HALE ACADEMY,,,,,,,,,,,,10.54
X,7,X151,J.H.S. 151 LOU GEHRIG,06,ICT,-,-,-,ATS,59,3,19.67,18,21,
X,7,X151,J.H.S. 151 LOU GEHRIG,07,GEN ED,-,-,-,ATS,69,3,23,21,26,
X,7,X151,J.H.S. 151 LOU GEHRIG,07,ICT,-,-,-,ATS,19,1,19,19,19,
X,7,X151,J.H.S. 151 LOU GEHRIG,08,ICT,-,-,-,ATS,73,3,24.33,22,26,
X,7,X151,J.H.S. 151 LOU GEHRIG,0K-09,SPEC ED,-,-,12:1,ATS,12,1,12,12,12,
X,7,X151,J.H.S. 151 LOU GEHRIG,0K-09,SPEC ED,-,-,12:1:1,ATS,25,2,12.5,11,14,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,GEN ED,English,MS English Core,-,STARS,132,6,22,20,25,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,GEN ED,English,Other English,-,STARS,61,5,12.2,10,15,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,GEN ED,Math,MS Math Core,-,STARS,201,9,22.33,18,26,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,GEN ED,Science,MS Science Core,-,STARS,220,10,22,18,26,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,220,10,22,18,26,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,ICT,English,MS English Core,-,STARS,19,1,19,19,19,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,ICT,Math,MS Math Core,-,STARS,19,1,19,19,19,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,ICT,Science,MS Science Core,-,STARS,14,1,14,14,14,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,14,1,14,14,14,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,G&T,Math,Integrated Algebra,-,STARS,23,1,23,23,23,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,SPEC ED,English,MS English Core,-,STARS,38,3,12.67,11,14,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,SPEC ED,Math,MS Math Core,-,STARS,38,3,12.67,11,14,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,SPEC ED,Science,MS Science Core,-,STARS,24,2,12,11,13,
X,7,X151,J.H.S. 151 LOU GEHRIG,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,24,2,12,11,13,
X,7,X151,J.H.S. 151 LOU GEHRIG,,,,,,,,,,,,15.87
X,7,X154,P.S. 154 JONATHAN D. HYATT,0K,GEN ED,-,-,-,ATS,50,2,25,24,26,
X,7,X154,P.S. 154 JONATHAN D. HYATT,01,GEN ED,-,-,-,ATS,36,2,18,16,20,
X,7,X154,P.S. 154 JONATHAN D. HYATT,02,GEN ED,-,-,-,ATS,44,2,22,22,22,
X,7,X154,P.S. 154 JONATHAN D. HYATT,02,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X154,P.S. 154 JONATHAN D. HYATT,03,GEN ED,-,-,-,ATS,36,2,18,17,19,
X,7,X154,P.S. 154 JONATHAN D. HYATT,03,ICT,-,-,-,ATS,22,1,22,22,22,
X,7,X154,P.S. 154 JONATHAN D. HYATT,04,GEN ED,-,-,-,ATS,43,2,21.5,21,22,
X,7,X154,P.S. 154 JONATHAN D. HYATT,04,ICT,-,-,-,ATS,21,1,21,21,21,
X,7,X154,P.S. 154 JONATHAN D. HYATT,05,GEN ED,-,-,-,ATS,38,2,19,19,19,
X,7,X154,P.S. 154 JONATHAN D. HYATT,05,ICT,-,-,-,ATS,18,1,18,18,18,
X,7,X154,P.S. 154 JONATHAN D. HYATT,0K-09,SPEC ED,-,-,12:1,ATS,20,2,10,8,12,
X,7,X154,P.S. 154 JONATHAN D. HYATT,,,,,,,,,,,,12.47
X,7,X157,P.S. 157 GROVE HILL,0K,GEN ED,-,-,-,ATS,103,5,20.6,10,24,
X,7,X157,P.S. 157 GROVE HILL,01,GEN ED,-,-,-,ATS,76,3,25.33,25,26,
X,7,X157,P.S. 157 GROVE HILL,01,ICT,-,-,-,ATS,21,1,21,21,21,
X,7,X157,P.S. 157 GROVE HILL,02,GEN ED,-,-,-,ATS,81,4,20.25,18,22,
X,7,X157,P.S. 157 GROVE HILL,02,ICT,-,-,-,ATS,20,1,20,20,20,
X,7,X157,P.S. 157 GROVE HILL,03,GEN ED,-,-,-,ATS,64,3,21.33,21,22,
X,7,X157,P.S. 157 GROVE HILL,03,ICT,-,-,-,ATS,21,1,21,21,21,
X,7,X157,P.S. 157 GROVE HILL,04,GEN ED,-,-,-,ATS,78,3,26,25,27,
X,7,X157,P.S. 157 GROVE HILL,04,ICT,-,-,-,ATS,19,1,19,19,19,
X,7,X157,P.S. 157 GROVE HILL,05,GEN ED,-,-,-,ATS,65,3,21.67,21,23,
X,7,X157,P.S. 157 GROVE HILL,05,ICT,-,-,-,ATS,21,1,21,21,21,
X,7,X157,P.S. 157 GROVE HILL,0K-09,SPEC ED,-,-,12:1,ATS,40,4,10,6,12,
X,7,X157,P.S. 157 GROVE HILL,0K-09,SPEC ED,-,-,12:1:1,ATS,11,1,11,11,11,
X,7,X157,P.S. 157 GROVE HILL,,,,,,,,,,,,12.07
X,7,X161,P.S. 161 PONCE DE LEON,0K,GEN ED,-,-,-,ATS,48,2,24,24,24,
X,7,X161,P.S. 161 PONCE DE LEON,0K,ICT,-,-,-,ATS,23,1,23,23,23,
X,7,X161,P.S. 161 PONCE DE LEON,01,GEN ED,-,-,-,ATS,72,3,24,24,24,
X,7,X161,P.S. 161 PONCE DE LEON,02,GEN ED,-,-,-,ATS,47,2,23.5,23,24,
X,7,X161,P.S. 161 PONCE DE LEON,02,ICT,-,-,-,ATS,24,1,24,24,24,
X,7,X161,P.S. 161 PONCE DE LEON,03,GEN ED,-,-,-,ATS,43,2,21.5,21,22,
X,7,X161,P.S. 161 PONCE DE LEON,03,ICT,-,-,-,ATS,18,1,18,18,18,
X,7,X161,P.S. 161 PONCE DE LEON,04,GEN ED,-,-,-,ATS,55,2,27.5,26,29,
X,7,X161,P.S. 161 PONCE DE LEON,04,ICT,-,-,-,ATS,25,1,25,25,25,
X,7,X161,P.S. 161 PONCE DE LEON,05,GEN ED,-,-,-,ATS,68,3,22.67,19,27,
X,7,X161,P.S. 161 PONCE DE LEON,0K-09,SPEC ED,-,-,12:1,ATS,12,1,12,12,12,
